codaz;lat;lon;nord;est;hsize
161BG041/1;45,80404372;9,900268234;5072765;1569958;4
162BG003/1;45,80711464;10,03971701;5073156;1580787;0
162BG004/1;45,80979494;10,04387243;5073458;1581106;7
162BG009/2;45,80728142;10,02924428;5073164;1579973;84
162BG010/5;45,80834214;10,04723007;5073300;1581369;3
162BG011/1;45,80653916;10,0307106;5073083;1580088;145
162BG015/1;45,8130944;10,04428156;5073825;1581133;0
162BG022/1;45,80931004;10,04078744;5073401;1580867;0
163BG001/1;45,88731346;9,914947386;5081948;1570990;88
163BG002/1;45,8976478;9,93143627;5083111;1572256;0
164BG001/1;45,95482992;9,667016501;5089259;1551690;9
165BG001/1;45,99544706;9,676388095;5093778;1552378;19
166BG001/1;45,98064486;9,674323177;5092132;1552232;0
166BG003/1;45,98057951;9,671663;5092123;1552026;1
166BG003/2;45,98057951;9,671663;5092123;1552026;8
166BG005/2;45,97630857;9,65856077;5091640;1551015;20
166BG006/3;45,97581743;9,66054296;5091669;1551172;6
167BG002/1;45,58589213;9,642562778;5048253;1550124;56
167BG003/1;45,58532266;9,63005804;5048182;1549149;59
167BG004/1;45,58476598;9,629808265;5048120;1549130;489
167BG005/7;45,58362656;9,65163797;5048007;1550834;155
167BG006/3;45,58851073;9,649053627;5048548;1550628;78
167BG007/1;45,58241943;9,648650229;5047871;1550602;77
167BG008/4;45,58579737;9,64340774;5048243;1550190;1
167BG009/1;45,57874387;9,652376207;5047465;1550896;61
167BG010/3;45,58532139;9,633544716;5048184;1549421;1
167BG012/1;45,58638685;9,641017324;5048307;1550003;32
167BG015/2;45,58715921;9,64452573;5048395;1550276;0
167BG019/3;45,57673144;9,64536779;5047237;1550351;4
167BG020/1;45,57642488;9,627677249;5047192;1548971;12
167BG023/1;45,58576274;9,641561436;5048238;1550046;1
168BG002/1;45,86875756;9,891787321;5079866;1569216;92
169BG007/1;45,72726288;9,663778215;5063973;1551649;2
169BG010/1;45,73324291;9,669337017;5064641;1552076;5
169BG021/1;45,73069002;9,67360911;5064442;1552414;0
169BG027/1;45,75669494;9,686640961;5067258;1553400;1
169BG033/3;45,73191883;9,68018134;5064501;1552921;0
169BG046/1;45,7367935;9,675474682;5065121;1552553;0
170BG001/1;45,69115545;9,590994602;5059917;1546015;5
170BG004/1;45,70434021;9,562692579;5061366;1543801;0
171BG002/2;45,7436117;9,512553985;5065703;1539870;5
171BG003/1;45,73911683;9,507294239;5065201;1539464;0
171BG007/2;45,74634047;9,504094289;5066002;1539210;5
171BG008/1;45,73234812;9,495023339;5064443;1538514;1
171BG015/1;45,73980629;9,524062111;5065286;1540768;1
171BG019/1;45,73167834;9,514231393;5064378;1540009;3
171BG021/2;45,73146033;9,516671294;5064355;1540199;2
171BG022/1;45,73359602;9,508066876;5064588;1539528;1
171BG023/1;45,73345024;9,508463985;5064572;1539559;2
171BG024/2;45,73146372;9,509898268;5064352;1539672;10
171BG027/1;45,74651516;9,503260248;5066021;1539145;10
171BG032/2;45,7397293;9,517248773;5065274;1540238;0
171BG041/3;45,73485983;9,49904275;5064724;1538825;0
171BG045/1;45,74309606;9,519118059;5065649;1540381;2
171BG051/1;45,73188067;9,47144829;5064380;1536680;0
171BG057/4;45,7393443;9,52515014;5065317;1540856;6
172BG003/1;45,56496957;9,579394459;5045891;1545213;464
172BG004/12;45,56606426;9,590618241;5046019;1546088;182
172BG006/1;45,58049345;9,572773426;5047612;1544684;6
172BG007/5;45,58645159;9,561976287;5048268;1543837;3
172BG009/3;45,56634894;9,582496894;5046046;1545454;3
172BG010/1;45,56799156;9,561818002;5046217;1543839;3
172BG011/1;45,57013375;9,583394598;5046467;1545521;148
172BG012/2;45,56824009;9,566177518;5046247;1544179;51
172BG013/2;45,56293112;9,583768598;5045667;1545556;56
172BG014/1;45,55990737;9,576562075;5045327;1544996;35
172BG016/1;45,56627609;9,580894345;5046037;1545329;5
172BG018/18;45,56674512;9,578925743;5046088;1545175;4
172BG020/1;45,56361543;9,578406707;5045740;1545137;359
172BG022/1;45,5621435;9,55206;5045562;1543082;112
172BG023/6;45,57968789;9,555436078;5047513;1543332;1
172BG025/1;45,56584439;9,59310191;5045996;1546282;9
172BG027/2;45,58456685;9,562700977;5048059;1543895;2
172BG034/1;45,56618345;9,590196615;5046032;1546055;64
172BG040/1;45,56350178;9,57595812;5045726;1544946;0
172BG042/2;45,57014759;9,568131766;5046460;1544330;0
172BG060/2;45,57513931;9,56525991;5047013;1544102;2
172BG067/1;45,56973285;9,57547068;5046418;1544903;2
172BG071/2;45,56550014;9,56691887;5045943;1544239;1
173BG002/9;45,73860867;9,777256907;5065313;1560467;1
173BG005/1;45,73278874;9,792483464;5064678;1561658;2
173BG007/3;45,74647402;9,789257372;5066196;1561392;14
173BG009/1;45,73150537;9,78934226;5064533;1561415;2
173BG009/3;45,73150537;9,78934226;5064533;1561415;0
173BG013/5;45,74655483;9,780105336;5066198;1560680;5
173BG013/6;45,74655483;9,780105336;5066198;1560680;8
173BG014/7;45,74386367;9,79058324;5065907;1561498;4
173BG015/1;45,73781879;9,80554953;5065247;1562669;0
173BG019/2;45,73914766;9,77209712;5065369;1560065;2
173BG024/3;45,73975271;9,781077558;5065443;1560763;0
173BG060/3;45,72824773;9,77623482;5064243;1560402;2
173BG066/1;45,73723767;9,787738641;5065175;1561313;0
174BG007/5;45,68391681;10,0194045;5059448;1579383;33
174BG015/2;45,68526673;10,00724237;5059586;1578434;0
174BG028/1;45,68762084;10,02591847;5059866;1579885;0
174BG029/1;45,68268352;10,02043507;5059312;1579465;0
174BG030/4;45,683518;10,01465887;5059399;1579014;0
174BG032/3;45,68545213;10,02184659;5059621;1579571;2
175BG006/1;45,86490944;9,8725948;5079422;1567731;3
175BG007/1;45,87057776;9,863368196;5080044;1567008;19
175BG009/1;45,8700832;9,87632189;5080000;1568014;2
175BG010/1;45,8744694;9,868853026;5080481;1567429;5
175BG013/3;45,87380062;9,872759621;5080410;1567733;1
175BG022/6;45,87414935;9,863578085;5080441;1567020;2
175BG029/1;45,87305062;9,85648736;5080313;1566471;43
175BG030/1;45,86787394;9,86147113;5079742;1566864;4
175BG038/2;45,87113141;9,87079352;5080194;1567587;1
175BG041/2;45,86777948;9,87129516;5079822;1567630;6
176BG002/1;45,69084809;9,564535204;5059868;1543955;0
176BG005/1;45,68777154;9,56783039;5059528;1544214;2
177BG001/1;45,46646448;9,864242731;5035147;1567560;44
177BG002/1;45,47372575;9,851393927;5035943;1566547;3
177BG004/1;45,47295457;9,858226697;5035863;1567082;344
177BG006/1;45,47097047;9,856341651;5035641;1566937;78
177BG008/2;45,47593137;9,858566112;5036194;1567105;61
177BG009/1;45,47170353;9,87011795;5035734;1568013;336
177BG009/3;45,47170353;9,87011795;5035734;1568013;40
177BG010/1;45,48255571;9,856222737;5036928;1566914;196
177BG011/1;45,46696244;9,87215571;5035209;1568178;152
177BG014/1;45,46875318;9,847084869;5035387;1566216;148
177BG022/1;45,47905526;9,857295679;5036540;1567002;0
177BG026/2;45,47361822;9,841605378;5035923;1565782;235
177BG032/1;45,4622826;9,870881261;5034688;1568084;241
177BG034/1;45,48116605;9,865055899;5036781;1567606;2
177BG035/1;45,46855423;9,836208498;5035356;1565366;1059
177BG047/1;45,47259008;9,857619891;5035822;1567035;127
177BG063/1;45,46735403;9,833801472;5035302;1565182;1
178BG001/1;45,72946849;9,707242905;5064247;1555029;0
178BG002/4;45,73470578;9,711768898;5064832;1555376;0
178BG003/1;45,73529724;9,70346052;5064892;1554729;3
178BG004/5;45,73365683;9,712552446;5064716;1555438;0
178BG007/2;45,71912613;9,716017074;5063104;1555722;23
178BG009/3;45,73519373;9,704191841;5064881;1554786;3
178BG010/1;45,71544918;9,722484312;5062700;1556229;11
178BG011/2;45,7175554;9,713876956;5062928;1555557;27
178BG013/2;45,71741493;9,713309818;5062912;1555513;22
178BG017/4;45,74119646;9,70137501;5065546;1554561;4
178BG023/3;45,73263678;9,712594437;5064684;1555445;0
178BG024/1;45,73500622;9,70956501;5064945;1555207;7
179BG002/1;45,79373679;9,95978644;5071592;1574594;23
179BG014/1;45,77931697;9,933812898;5069966;1572594;2
179BG019/1;45,79927424;9,931975318;5072263;1572428;28
179BG022/1;45,80263667;9,937478213;5072642;1572852;20
180BG001/1;45,78012591;10,04421935;5070162;1581176;3
180BG002/1;45,77779094;10,04068997;5069899;1580905;7
180BG004/1;45,77593222;10,03723403;5069689;1580639;6
180BG006/1;45,76561246;10,03580829;5068541;1580543;2
180BG009/1;45,77906684;10,04389087;5070044;1581152;2
180BG010/1;45,77759701;10,03810538;5069957;1580708;1
180BG022/1;45,77810112;10,04023267;5069933;1580869;5
182BG002/1;45,84425249;10,11866847;5077365;1586864;75
182BG005/2;45,86027115;10,14704609;5079176;1589042;58
182BG007/1;45,85633653;10,13456093;5078725;1588079;3
182BG008/3;45,85944711;10,13763846;5079074;1588313;1
182BG010/3;45,85157196;10,13217148;5078193;1587901;31
182BG011/1;45,84859863;10,13158314;5077862;1587860;2
182BG012/1;45,85025769;10,12855145;5078043;1587622;20
182BG014/1;45,85627067;10,13394131;5078717;1588031;1
182BG015/1;45,85309666;10,1296549;5078441;1587706;42
182BG016/2;45,84862435;10,13171245;5077865;1587870;32
182BG019/1;45,84273259;10,11854788;5077196;1586857;13
182BG023/2;45,85311797;10,12965257;5078362;1587703;57
182BG025/4;45,84727468;10,11887069;5077701;1586875;0
182BG038/4;45,85523992;10,14131743;5078693;1588609;5
182BG049/1;45,85478458;10,1347034;5078559;1588121;1
183BG003/3;45,50759674;9,741571662;5039621;1557928;1
183BG003/7;45,50759674;9,741571662;5039621;1557928;125
183BG006/3;45,51141927;9,746166506;5040049;1558283;12
183BG006/6;45,51141927;9,746166506;5040049;1558283;0
183BG008/5;45,51151922;9,751519043;5040064;1558701;0
183BG010/1;45,50760295;9,755742524;5039632;1559035;435
183BG011/3;45,53079907;9,774481187;5042223;1560474;23
183BG012/1;45,51873872;9,771678298;5040881;1560268;12
183BG017/1;45,53457592;9,736892672;5042615;1557535;326
183BG020/2;45,53937556;9,74351315;5043153;1558047;229
183BG021/1;45,50889489;9,744033755;5039767;1558119;0
183BG022/2;45,51206955;9,762203295;5040133;1559535;63
183BG023/1;45,50889209;9,751343293;5039772;1558690;6
183BG024/1;45,52828531;9,733929298;5041914;1557310;0
183BG025/1;45,522352;9,731380958;5041253;1557117;315
183BG026/1;45,52212819;9,769586271;5041256;1560101;14
183BG030/1;45,53260657;9,746318346;5042403;1558273;68
183BG031/1;45,52486638;9,779931588;5041568;1560906;336
183BG032/1;45,52184929;9,774896255;5041229;1560516;361
183BG034/1;45,53006063;9,767863081;5042136;1559958;67
183BG036/1;45,51751755;9,728706499;5040714;1556913;239
183BG037/11;45,51590849;9,731195126;5040537;1557109;0
183BG038/1;45,53623563;9,769150966;5042823;1560052;467
183BG039/1;45,51208588;9,744703069;5040122;1558168;1857
183BG040/2;45,51177088;9,744698918;5040087;1558168;199
183BG041/2;45,51973202;9,779169296;5040997;1560852;916
183BG043/1;45,51500912;9,731081066;5040437;1557101;21
183BG044/1;45,51072306;9,753505532;5039977;1558857;44
183BG046/4;45,50765611;9,7517749;5039635;1558725;3
183BG047/1;45,50803908;9,75239445;5039678;1558773;152
183BG048/1;45,50001377;9,740819423;5038778;1557877;256
183BG051/1;45,54115226;9,742972969;5043350;1558003;12
183BG054/1;45,50570507;9,730615101;5039403;1557074;0
183BG057/9;45,52940129;9,773539985;5042067;1560402;4
183BG060/2;45,52101381;9,728098586;5041102;1556862;61
183BG061/1;45,51653903;9,733930344;5040609;1557322;44
183BG065/1;45,52388159;9,74056274;5041511;1557836;0
183BG066/4;45,50544904;9,75205276;5039390;1558749;0
183BG070/1;45,52145196;9,72855238;5041151;1556897;74
183BG077/1;45,51801174;9,74143948;5040778;1557907;0
183BG080/1;45,51688609;9,768772281;5040673;1560043;0
183BG085/8;45,53046615;9,77446381;5042186;1560473;17
183BG092/1;45,51424458;9,755908163;5040370;1559041;0
183BG097/1;45,53030992;9,765586964;5042162;1559780;1
183BG107/4;45,53045463;9,77483504;5042185;1560502;0
183BG116/1;45,54109109;9,74269037;5043343;1557981;0
183BG131/1;45,5107862;9,76367703;5040073;1559655;91
183BG138/1;45,5170388;9,74089547;5040751;1557869;0
183BG142/2;45,51331846;9,74550663;5040341;1558233;1
183BG601/3;45,53038109;9,773732693;5042176;1560416;5
184BG002/1;45,95316731;9,731396778;5089118;1556681;1
185BG001/1;45,78123051;9,550150965;5069902;1542766;8
185BG002/1;45,78770506;9,528485563;5070610;1541077;8
185BG003/2;45,77967435;9,54619955;5069727;1542460;2
185BG006/1;45,78098928;9,542237556;5069871;1542151;3
185BG009/1;45,7806432;9,544986972;5069834;1542365;1
185BG010/2;45,77819868;9,560990278;5069571;1543611;4
185BG010/3;45,77819868;9,560990278;5069571;1543611;2
185BG013/1;45,76938296;9,560001732;5068591;1543541;6
185BG015/1;45,78044379;9,552780223;5069816;1542971;39
185BG016/1;45,77104415;9,56628174;5068779;1544028;5
185BG017/1;45,77512979;9,562760237;5069231;1543751;50
185BG020/1;45,77167874;9,565362139;5068849;1543956;2
185BG022/2;45,77703461;9,54673975;5069434;1542504;1
185BG023/1;45,77332859;9,557468835;5069028;1543341;31
185BG025/1;45,78863014;9,526963333;5070712;1540958;5
185BG033/1;45,77816525;9,54178574;5069557;1542118;2
185BG039/1;45,78028081;9,54385137;5069875;1542280;0
185BG041/1;45,77955743;9,540268961;5069792;1542002;1
186BG001/1;45,83444149;9,517377691;5075797;1540180;10
186BG003/1;45,83368016;9,506490754;5075707;1539335;2
186BG005/1;45,84516186;9,509170469;5076984;1539535;3
186BG006/1;45,83597825;9,515898283;5075967;1540064;2
186BG008/1;45,83356041;9,517163527;5075699;1540164;0
186BG010/1;45,84195588;9,515605772;5076631;1540037;2
186BG013/1;45,84510608;9,505512539;5076976;1539251;84
186BG016/1;45,84051608;9,507492737;5076467;1539408;3
186BG016/6;45,84051608;9,507492737;5076467;1539408;15
186BG018/2;45,84610257;9,508123006;5077088;1539453;5
186BG020/3;45,84585272;9,511675177;5077062;1539729;2
186BG021/1;45,84346727;9,509734532;5076796;1539580;4
186BG027/4;45,84080595;9,517127556;5076504;1540156;4
186BG028/1;45,83697475;9,514465328;5076077;1539952;1
186BG033/4;45,82875536;9,52086555;5075167;1540455;1
186BG036/3;45,82645382;9,51232156;5074907;1539793;0
186BG040/2;45,82611075;9,52642817;5074876;1540889;2
186BG053/1;45,8234322;9,51987699;5074657;1540385;1
187BG003/1;45,8841884;9,97718048;5081658;1575823;92
187BG012/4;45,88192348;9,979963004;5081409;1576042;32
187BG012/2;45,88192348;9,979963004;5081409;1576042;2
187BG013/1;45,87847165;9,969954371;5081016;1575270;28
187BG041/1;45,88778964;9,9781071;5082059;1575890;75
187BG043/5;45,88117342;9,97399621;5081320;1575580;3
187BG044/1;45,88897722;9,97710975;5082190;1575811;146
187BG062/2;45,87464512;9,970397036;5080673;1575313;0
188BG002/1;45,88982014;9,651455384;5082026;1550543;0
188BG011/1;45,87540449;9,666556096;5080434;1551728;7
188BG020/1;45,88100041;9,651339506;5081046;1550542;0
188BG028/1;45,87666348;9,665192382;5080573;1551621;3
188BG029/1;45,87766007;9,67482994;5080690;1552368;31
188BG031/1;45,88125982;9,664138934;5081083;1551535;6
188BG032/2;45,87090953;9,654739123;5079927;1550815;4
188BG043/1;45,86976442;9,644006244;5079793;1549983;10
188BG044/1;45,86956871;9,64822903;5079856;1550314;11
188BG048/1;45,87129077;9,672794503;5079981;1552216;17
188BG051/3;45,88125515;9,63322391;5081063;1549136;2
188BG052/1;45,85419272;9,6552644;5078070;1550871;4
188BG054/3;45,89709955;9,632553059;5082823;1549070;15
188BG063/2;45,88074092;9,6526509;5081018;1550644;9
188BG070/2;45,87407083;9,660625976;5080282;1551269;3
188BG075/1;45,89275346;9,64044355;5082345;1549686;0
188BG080/6;45,8707869;9,639830682;5079904;1549658;5
188BG091/1;45,8836825;9,643393664;5081339;1549923;3
188BG096/1;45,85465129;9,658477015;5078123;1551120;29
188BG099/1;45,87553282;9,659947479;5080444;1551215;5
188BG103/1;45,85978552;9,656218868;5078692;1550940;6
188BG104/3;45,86413824;9,647355239;5079170;1550248;1
188BG113/2;45,88216973;9,657757905;5081180;1551039;0
188BG114/1;45,85951656;9,638542177;5078651;1549568;8
188BG132/1;45,88641726;9,646827585;5081645;1550187;0
188BG137/1;45,87004549;9,642038233;5079823;1549830;1
188BG139/2;45,85394622;9,66367234;5078048;1551524;6
188BG140/2;45,88655887;9,631144738;5081651;1548970;7
188BG141/1;45,88307114;9,628708294;5081262;1548784;2
188BG146/6;45,89522459;9,637932631;5082618;1549489;0
188BG147/2;45,89405776;9,67171473;5082592;1552114;0
188BG153/3;45,86405654;9,68155768;5079183;1552903;4
188BG169/1;45,89635579;9,633588719;5082741;1549151;1
188BG176/4;45,87866097;9,67756099;5080803;1552579;7
188BG180/4;45,89537716;9,63477636;5082633;1549244;12
188BG191/2;45,87783509;9,64750047;5080774;1550250;2
188BG205/2;45,87731648;9,65480051;5080721;1550817;1
188BG223/2;45,89889586;9,661773944;5083123;1551338;1
188BG225/1;45,86928612;9,66093967;5079832;1551300;3
189BG006/3;45,68554498;9,812876811;5059445;1563298;26
189BG008/2;45,68474969;9,815857351;5059359;1563531;0
189BG009/1;45,70401898;9,79559692;5061484;1561932;0
189BG011/1;45,67908399;9,808854239;5058724;1562992;15
189BG016/1;45,6747083;9,815377712;5058243;1563505;2
189BG018/1;45,68017869;9,814868568;5058932;1563462;70
189BG021/1;45,67490455;9,8156245;5058265;1563524;5
189BG022/11;45,69173255;9,794369696;5060118;1561850;0
189BG029/1;45,67579144;9,8136858;5058362;1563372;0
189BG050/1;45,67784354;9,815873582;5058673;1563543;0
189BG054/1;45,68340198;9,801872135;5059280;1562446;0
190BG001/3;45,83580555;9,673719113;5076039;1552321;0
190BG003/1;45,83240709;9,670021549;5075659;1552037;5
190BG004/1;45,83106656;9,669928228;5075510;1552031;20
190BG006/1;45,85018741;9,682972576;5077643;1553026;0
190BG009/9;45,84811956;9,662701578;5077400;1551454;3
190BG013/2;45,85276102;9,670896828;5077921;1552086;4
190BG014/10;45,85118666;9,691923281;5077760;1553720;7
190BG014/1;45,85118666;9,691923281;5077760;1553720;13
190BG014/6;45,85118666;9,691923281;5077760;1553720;10
190BG015/1;45,84462078;9,686703566;5077027;1553321;3
190BG017/2;45,84985163;9,684939011;5077607;1553179;5
190BG025/1;45,83688449;9,672380104;5076158;1552216;2
190BG027/1;45,84938832;9,650210887;5077533;1550483;7
190BG028/1;45,83472081;9,672984986;5075918;1552265;2
190BG036/1;45,84758109;9,651464853;5077333;1550582;4
190BG037/1;45,84731981;9,649929233;5077303;1550463;2
190BG038/6;45,83504235;9,674933125;5075955;1552416;1
190BG043/1;45,85011604;9,658307629;5077619;1551111;30
190BG052/1;45,83508298;9,674148183;5075959;1552355;1
190BG054/1;45,83553879;9,657698092;5075999;1551077;1
190BG055/1;45,84572542;9,65166095;5077209;1550602;7
190BG057/3;45,83637223;9,67217915;5076183;1552204;0
190BG061/3;45,84746391;9,662461981;5077327;1551436;29
190BG064/5;45,84966434;9,65859853;5077569;1551134;2
190BG067/4;45,8446551;9,689975039;5077033;1553575;0
190BG077/1;45,84673036;9,692099891;5077265;1553738;0
190BG078/4;45,83543257;9,657387817;5075987;1551053;3
190BG079/1;45,8335169;9,661820234;5075777;1551399;0
190BG080/4;45,84946348;9,68060682;5077561;1552843;3
190BG083/1;45,83419576;9,661158735;5075852;1551347;7
190BG087/1;45,85000126;9,684000651;5077623;1553106;0
190BG088/1;45,83313126;9,664686902;5075736;1551622;0
190BG090/1;45,84895697;9,651674088;5077486;1550597;2
190BG092/1;45,84794108;9,674754121;5077388;1552390;0
190BG106/3;45,83642889;9,67026292;5076106;1552052;3
190BG110/1;45,84934119;9,650583836;5077528;1550512;3
190BG111/3;45,84778376;9,66473246;5077364;1551612;1
190BG124/2;45,84250119;9,69341253;5076796;1553844;1
190BG144/1;45,8494788;9,629909619;5077612;1548909;6
190BG145/1;45,84544406;9,68310841;5077123;1553070;2
191BG001/1;45,99988153;9,626270731;5094239;1548493;18
191BG013/7;45,98151193;9,618020945;5092193;1547870;0
191BG015/4;45,98464821;9,61724244;5092541;1547807;4
191BG016/1;45,98352638;9,616649025;5092416;1547762;59
191BG021/1;45,9792912;9,62914992;5091953;1548734;0
191BG024/3;45,97905631;9,62273135;5091923;1548237;4
191BG026/2;45,9865738;9,6189939;5092756;1547941;0
191BG030/1;45,97846257;9,62879265;5091943;1548710;0
191BG032/2;45,98840539;9,62428301;5093045;1548352;0
191BG039/1;45,97948061;9,623563491;5092052;1548304;1
192BG001/1;45,82336294;9,553680682;5074585;1543008;0
192BG007/2;45,82218696;9,545546198;5074450;1542377;15
192BG008/1;45,8234699;9,550167342;5074595;1542735;2
192BG009/3;45,8141067;9,541297146;5073550;1542053;1
192BG011/1;45,82006038;9,540376463;5074211;1541977;6
192BG014/1;45,80497301;9,519550256;5072524;1540370;4
192BG015/3;45,80639726;9,523025329;5072684;1540639;29
192BG016/1;45,80649578;9,521160195;5072694;1540494;5
